epoch,train_loss,val_loss,train_acc,val_acc,weight_norm
81,3.6132771968841553,5.1372054735819495,0.17650185525417328,0.019971064850687982,80.6975217226059
82,3.595235586166382,5.14332275390625,0.1866028755903244,0.020416666691501936,80.68127696640774
83,3.598318338394165,5.14922399520874,0.17756512761116028,0.0206770833581686,80.66514213680152
84,3.5619990825653076,5.154804642995199,0.1876661330461502,0.020491898184021314,80.64914940028063
85,3.56794810295105,5.16027135848999,0.1823498159646988,0.021793981517354646,80.63332253444288
86,3.554412364959717,5.165797710418701,0.1855396032333374,0.023260995373129846,80.6176415751816
87,3.5325770378112793,5.171796099344889,0.19138756394386292,0.024432870373129845,80.60209676591833
88,3.5170791149139404,5.178006140391032,0.19883041083812714,0.024823495373129844,80.58663110158963
89,3.4845805168151855,5.18492104212443,0.20308347046375275,0.02534432870646318,80.571304003888
90,3.493274211883545,5.191621398925781,0.20627325773239136,0.025920139004786808,80.55619779956064
91,3.4694368839263916,5.198089758555095,0.20574162900447845,0.02662615751226743,80.54136377360966
92,3.458796977996826,5.204348119099935,0.20255182683467865,0.028168402860562006,80.52674059975284
93,3.463038682937622,5.209973271687826,0.20467835664749146,0.02837384268641472,80.51227031276764
94,3.4150140285491943,5.215625286102295,0.2211589515209198,0.029415509353081386,80.49807268096129
95,3.439297914505005,5.221268399556478,0.21424773335456848,0.03064236119389534,80.48406223977176
96,3.410820484161377,5.227090581258138,0.2163742631673813,0.03186921303470929,80.47028026449833
97,3.3881027698516846,5.233228651682536,0.23551303148269653,0.03147858803470929,80.45693131787934
98,3.3683242797851562,5.239240646362305,0.21690590679645538,0.03147858803470929,80.4439414968088
99,3.347275972366333,5.2450364112854,0.24614566564559937,0.03168402786056201,80.43129043700758
100,3.3341257572174072,5.2512482325236,0.23817119002342224,0.033041088034709294,80.41901058684483
101,3.3387014865875244,5.257215658823649,0.23072834312915802,0.033561921368042626,80.40703647046406
102,3.317474126815796,5.263214206695556,0.24295587837696075,0.03426793987552325,80.39522176093129
103,3.309828042984009,5.269400342305501,0.23551303148269653,0.03473379636804263,80.3836890252575
104,3.267972707748413,5.275705846150716,0.24933545291423798,0.03525462970137596,80.37224343483935
105,3.2652504444122314,5.28199151357015,0.2541201412677765,0.03653645838300387,80.36093747576972
106,3.251774549484253,5.288187058766683,0.24614566564559937,0.03635127320885658,80.3497007913287
107,3.2513670921325684,5.294150924682617,0.24933545291423798,0.03765335654218992,80.33856263229158
108,3.236006736755371,5.3000227610270185,0.24508240818977356,0.03830439820885658,80.32750976120404
109,3.2159056663513184,5.305362669626872,0.2578415870666504,0.039010416716337204,80.31670996155881
110,3.1896090507507324,5.310828304290771,0.271664023399353,0.040107060223817825,80.3062510828174
111,3.189197063446045,5.316453584035238,0.2684742212295532,0.04166956022381783,80.29592678195782
112,3.183666229248047,5.3222366650899255,0.2658160626888275,0.043101851890484495,80.28598339908514
113,3.1415324211120605,5.328541914621989,0.28389155864715576,0.045054976890484495,80.27636619270255
114,3.1183080673217773,5.335155391693116,0.27804359793663025,0.04583622689048449,80.26697533490449
115,3.0949349403381348,5.341460227966309,0.28282827138900757,0.04732349539796511,80.25789789295676
116,3.1052703857421875,5.34695831934611,0.2934609353542328,0.048495370397965115,80.24897720143571
117,3.0772364139556885,5.352181339263916,0.28654971718788147,0.0490711805721124,80.24026161806418
118,3.0649302005767822,5.357239119211832,0.28814461827278137,0.05057870373129845,80.23175748279377
119,3.0376594066619873,5.361734390258789,0.2966507077217102,0.05039351855715116,80.22343235584215
120,3.023134469985962,5.36645736694336,0.3009037673473358,0.052867476890484495,80.21541099413196
121,3.0072150230407715,5.371494801839193,0.2982456088066101,0.05456018522381782,80.20761326356177
122,3.0046231746673584,5.377169386545817,0.3030303120613098,0.055211226890484494,80.20004152772769
123,2.9882962703704834,5.38355655670166,0.30834662914276123,0.05662326390544573,80.19242893925498
124,2.9689524173736572,5.390125052134196,0.30675172805786133,0.0584461805721124,80.18486215373701
125,2.9342269897460938,5.3966598828633625,0.31578946113586426,0.05907696783542633,80.17732088400216
126,2.9432225227355957,5.402881749471029,0.3328016996383667,0.06043402800957362,80.1698854688811
127,2.9343419075012207,5.408488241831462,0.330143541097641,0.06140046318372091,80.16269277225697
128,2.893663167953491,5.414128049214681,0.3264221251010895,0.06283275485038757,80.15564391258793
129,2.8898842334747314,5.419091129302979,0.3264221251010895,0.06329861134290696,80.14882917500691
130,2.87540864944458,5.424261093139648,0.3354598581790924,0.06491608818372091,80.14200176857189
131,2.8679356575012207,5.429636923472087,0.3322700560092926,0.06562210669120153,80.13517171993793
132,2.8275539875030518,5.434908485412597,0.34821903705596924,0.06817129651705424,80.12830739779861
133,2.8182756900787354,5.440840021769206,0.35459861159324646,0.06999421318372091,80.12142600159551
134,2.8128740787506104,5.446570968627929,0.3402445614337921,0.07226273169120152,80.1147294284406
135,2.7624242305755615,5.452469221750895,0.35672515630722046,0.07265335669120153,80.10825480128241
136,2.7522106170654297,5.458010419209798,0.3620414733886719,0.07335937519868214,80.10197080976303
137,2.76607346534729,5.463998889923095,0.35300371050834656,0.0749768520394961,80.09567966171116
138,2.730537176132202,5.469268703460694,0.3646996319293976,0.07802662054697672,80.08950869763885
139,2.720611333847046,5.474825795491537,0.3726741075515747,0.08008969922860464,80.08342339546414
140,2.69752836227417,5.4797181765238445,0.3668261468410492,0.08139178256193796,80.07743607990007
141,2.7035539150238037,5.484095827738444,0.3678894340991974,0.08243344922860464,80.07133329910805
142,2.6694040298461914,5.48794682820638,0.3801169693470001,0.08514756957689922,80.06528532640652
143,2.6278746128082275,5.492167822519938,0.3971291780471802,0.08687500009934107,80.05935678233213
144,2.5935864448547363,5.496301110585531,0.4082934558391571,0.0891435186068217,80.05347482459077
145,2.6088645458221436,5.500859292348226,0.38277512788772583,0.09044560194015502,80.0477226118112
146,2.5972886085510254,5.506600125630697,0.39181286096572876,0.09245370378096898,80.04197051384159
147,2.59513258934021,5.512338225046793,0.4013822376728058,0.09375578711430231,80.03597117726135
148,2.5803232192993164,5.517778650919596,0.4040403962135315,0.09453703711430232,80.02976357953322
149,2.538905143737793,5.523269621531169,0.42424243688583374,0.09622974544763566,80.02362814173549
150,2.535431385040283,5.529079564412435,0.4120148718357086,0.09799768527348836,80.01738967246891
151,2.4791085720062256,5.535292911529541,0.4428495466709137,0.09838831027348836,80.01121869467921
152,2.487156629562378,5.541368389129639,0.43328016996383667,0.09956018527348837,80.00521531319582
153,2.4639956951141357,5.547173563639323,0.42955875396728516,0.10080729176600774,79.99925256926899
154,2.4609947204589844,5.552319304148356,0.41626793146133423,0.10268518527348837,79.99314547374226
155,2.440741777420044,5.558086395263672,0.4407230317592621,0.10450810194015503,79.986866424486
156,2.405275583267212,5.564113553365072,0.4412546455860138,0.10620081027348836,79.98056933844592
157,2.4044198989868164,5.5699694633483885,0.4370015859603882,0.10735243062178294,79.9743203866129
158,2.3947606086730957,5.576040172576905,0.4545454680919647,0.1083940972884496,79.96794619127269
159,2.333113670349121,5.581698926289876,0.4529505670070648,0.11077256947755813,79.96170732827646
160,2.3454055786132812,5.587093289693197,0.45986178517341614,0.11272569447755813,79.95554934360378
161,2.320387601852417,5.59253667195638,0.46517810225486755,0.1141579861442248,79.94940057803345
162,2.3178555965423584,5.59801336924235,0.4545454680919647,0.1153298611442248,79.94327034228004
163,2.309157371520996,5.603934001922608,0.46889951825141907,0.11759837965170543,79.93708831305004
164,2.2878355979919434,5.609939479827881,0.480063796043396,0.11895543982585272,79.93094064804511
165,2.285010814666748,5.616172377268473,0.4827219545841217,0.12059317131837209,79.92460898814214
166,2.240893840789795,5.622268263498942,0.4880382716655731,0.12155960649251937,79.91821666368264
167,2.277643918991089,5.627718925476074,0.4848484992980957,0.12182002315918604,79.91172635918478
168,2.226925849914551,5.631873194376627,0.4853801131248474,0.12578125,79.90516270981169
169,2.210413932800293,5.636493682861328,0.5013290643692017,0.12795428236325582,79.89864001372287
170,2.202228307723999,5.640899181365967,0.5002658367156982,0.12938657402992249,79.89206285797816
171,2.1928775310516357,5.645259253184,0.49069643020629883,0.13152488470077514,79.8857744303373
172,2.1598904132843018,5.650298627217611,0.5108984708786011,0.13329282402992249,79.87941977890392
173,2.1383488178253174,5.655403709411621,0.5071770548820496,0.13530092636744182,79.87307446242626
174,2.130485773086548,5.661592260996501,0.5098351836204529,0.13665798604488372,79.86661052645228
175,2.127321481704712,5.669090112050374,0.5108984708786011,0.13861111104488372,79.86012878401202
176,2.1154303550720215,5.677041371663411,0.527379035949707,0.1408246527115504,79.85357714899615
177,2.080631971359253,5.684367815653483,0.5300372242927551,0.14186631937821706,79.84689717524998
178,2.0729076862335205,5.691981569925944,0.531632125377655,0.14225694437821707,79.8398538144126
179,2.050821542739868,5.698952039082845,0.5263158082962036,0.14322338004906973,79.83267613877833
180,2.0670361518859863,5.706402174631754,0.5300372242927551,0.14543692171573638,79.82514917989327
181,2.0306084156036377,5.713232262929281,0.5534290075302124,0.1475202550490697,79.81747200787251
182,1.9996185302734375,5.719390201568603,0.543328046798706,0.14882233838240305,79.8095711896233
183,1.9692398309707642,5.725452899932861,0.5550239086151123,0.1514062503973643,79.80169041955213
184,2.0450289249420166,5.730579566955567,0.540669858455658,0.1531539350748062,79.79381778035284
185,1.9763253927230835,5.735912386576334,0.5592769980430603,0.15406539340813954,79.785862451265
186,1.9528930187225342,5.7414930661519366,0.5651249289512634,0.15367476840813954,79.77790601322785
187,1.973965048789978,5.746471722920735,0.5544922947883606,0.15497685174147288,79.76993588343272
188,1.9278957843780518,5.751672077178955,0.5709728598594666,0.15679976840813956,79.76174573446531
189,1.882428526878357,5.756829992930094,0.5842636823654175,0.15752604206403095,79.75372060001104
190,1.8908628225326538,5.764174079895019,0.5794789791107178,0.15947916706403095,79.74555511056928
191,1.8970633745193481,5.772313976287842,0.5768208503723145,0.1605758100748062,79.73722855629454
192,1.8551822900772095,5.780408541361491,0.5869218707084656,0.16187789340813954,79.72880673054445
193,1.8541163206100464,5.788046296437582,0.5784157514572144,0.16271412074565889,79.72035516125942
194,1.8458929061889648,5.795422554016113,0.5970228314399719,0.16263888875643412,79.71172700067953
195,1.8187006711959839,5.803322601318359,0.6007443070411682,0.16412615776062012,79.70276179395528
196,1.8263673782348633,5.811230595906576,0.5906432867050171,0.16581886609395344,79.69352684008344
197,1.8113173246383667,5.818110593159994,0.6044657230377197,0.16686053276062013,79.68417222141105
198,1.7559936046600342,5.825417995452881,0.6049973368644714,0.1684780091047287,79.67485396026211
199,1.7687394618988037,5.832852300008138,0.6230728626251221,0.1695949077606201,79.66550369734293
200,1.7653594017028809,5.8394799868265785,0.6049973368644714,0.16946469942728679,79.65608608645893
201,1.7410271167755127,5.847285906473796,0.6150983572006226,0.17076678276062013,79.64641455653009
202,1.7331266403198242,5.855022939046224,0.6214779615402222,0.17204861144224803,79.63669779339162
203,1.7388147115707397,5.862993876139323,0.6262626051902771,0.17282986144224802,79.62694223337529
204,1.6837868690490723,5.870527140299479,0.6358320116996765,0.17374131977558135,79.61701774722923
205,1.724731683731079,5.878564198811849,0.6209462881088257,0.17470775445302328,79.60698540793142
206,1.6982494592666626,5.886097876230876,0.6368952393531799,0.17530381977558135,79.59686764303308
207,1.6782978773117065,5.892891057332357,0.6363636255264282,0.17574942111968994,79.58640747661084
208,1.6325892210006714,5.898563861846924,0.6416799426078796,0.1763252317905426,79.57598191581054
209,1.6922950744628906,5.903597577412923,0.6220095753669739,0.17729166646798453,79.5654410787731
210,1.6483612060546875,5.909398110707601,0.6454013586044312,0.17775752345720927,79.55472888821176
211,1.6198607683181763,5.9156900405883786,0.6523125767707825,0.17731192111968994,79.54389734765994
212,1.65143883228302,5.922645155588786,0.6267942786216736,0.17840856512387593,79.53279528612846
213,1.6162784099578857,5.930462169647217,0.6400850415229797,0.17971064845720927,79.52160177701154
214,1.575289011001587,5.938736248016357,0.6576288938522339,0.18088252345720926,79.51029091997002
215,1.5549142360687256,5.947847747802735,0.6735779047012329,0.1817737271388372,79.49915355176815
216,1.5660744905471802,5.956013107299805,0.6581605672836304,0.18249999980131784,79.48807289853035
217,1.5676748752593994,5.962929979960124,0.6570972800254822,0.18341145813465118,79.4769850012648
218,1.5455893278121948,5.969557062784831,0.6757044196128845,0.18367187480131786,79.46576180727075
219,1.5563247203826904,5.976309394836425,0.652844250202179,0.18432291646798452,79.45436413054549
220,1.5369455814361572,5.981755002339681,0.6698564887046814,0.18515914380550386,79.44273219220865
221,1.5248327255249023,5.987686634063721,0.6661350131034851,0.18594039380550384,79.43103717569824
222,1.5177291631698608,5.994296391805013,0.6847421526908875,0.18633101880550385,79.41913579420284
223,1.5399526357650757,6.000191179911296,0.6687932014465332,0.18709201415379842,79.40718542182806
224,1.5217050313949585,6.005392678578695,0.6645401120185852,0.18774305582046508,79.39530494644916
225,1.4810372591018677,6.011571884155273,0.688463568687439,0.18800347248713176,79.38333362131154
226,1.469197392463684,6.018810367584228,0.6889952421188354,0.18889467616875966,79.37122827045147
227,1.4460660219192505,6.026531314849853,0.6969696879386902,0.18889467616875966,79.35914457093438
228,1.4429616928100586,6.034297974904378,0.6969696879386902,0.189415509502093,79.34681575024024
229,1.4443556070327759,6.042056242624919,0.6996278762817383,0.189881365497907,79.33412961164808
230,1.4570093154907227,6.049486478169759,0.6874003410339355,0.19045717616875965,79.32126483371552
231,1.4649767875671387,6.056076780954997,0.6863370537757874,0.19043692151705424,79.30847607164478
232,1.4423280954360962,6.06259495417277,0.6826156377792358,0.19095775485038757,79.29546208112724
233,1.4427268505096436,6.068655840555826,0.6874003410339355,0.19095775485038757,79.28222089508697
234,1.4309087991714478,6.073815155029297,0.70015949010849,0.19134837985038758,79.2690039180944
235,1.4026885032653809,6.0796403884887695,0.692716658115387,0.19199942151705424,79.25562469627613
236,1.3681178092956543,6.085364786783854,0.7224880456924438,0.1919241895278295,79.24222282014625
237,1.3829762935638428,6.091297213236491,0.7038809061050415,0.19210937519868215,79.22866163869595
238,1.3531280755996704,6.098451455434163,0.7102605104446411,0.19244502286116283,79.21507817149362
239,1.3631203174591064,6.106718667348226,0.7214247584342957,0.19283564786116283,79.20136537209203
240,1.3763699531555176,6.1158776919047035,0.7006911039352417,0.19270543952782948,79.18738581749254
241,1.3845628499984741,6.1248393058776855,0.7049441933631897,0.19283564786116283,79.17335180680884
242,1.3152165412902832,6.132724189758301,0.7177033424377441,0.19411747654279074,79.15919271328866
243,1.3358726501464844,6.13939905166626,0.7177033424377441,0.19424768487612407,79.14508082850348
244,1.2967272996902466,6.146807638804118,0.7182349562644958,0.19463830987612407,79.1308625625115
245,1.2992665767669678,6.1536431312561035,0.7182349562644958,0.19489872654279072,79.11652689463872
246,1.29246985912323,6.160256576538086,0.7416267991065979,0.19450810154279072,79.10216400192525
247,1.2938053607940674,6.167411041259766,0.7251461744308472,0.1949739585320155,79.08780685259208
248,1.2588752508163452,6.174037806193033,0.7352471947669983,0.19491898119449616,79.07338607567587
249,1.2741382122039795,6.179889551798502,0.7304624915122986,0.19549479186534882,79.0587524040674
250,1.2518527507781982,6.185761737823486,0.7389686107635498,0.19541955987612405,79.04382077360718
251,1.2494559288024902,6.190766493479411,0.7379053831100464,0.19567997654279073,79.02876667610226
252,1.292046070098877,6.1956783930460615,0.7320573925971985,0.19620080987612407,79.01375685988289
253,1.2685315608978271,6.201441637674967,0.7379053831100464,0.1959403932094574,78.99865185043029
254,1.2295269966125488,6.206788857777913,0.7416267991065979,0.19620080987612407,78.98353321704413
255,1.221647024154663,6.212396844228109,0.7543859481811523,0.19659143487612407,78.96837973895182
256,1.2592077255249023,6.218943881988525,0.7426900863647461,0.1967216432094574,78.95293087673308
257,1.2115916013717651,6.2267333984375,0.7543859481811523,0.19659143487612407,78.9374071090751
258,1.2246726751327515,6.23461389541626,0.7352471947669983,0.19659143487612407,78.92183479660912
259,1.170315146446228,6.242972119649251,0.7602339386940002,0.19677662054697673,78.90605475855311
260,1.1859272718429565,6.251310380299886,0.7480064034461975,0.1967216432094574,78.89012117625519
261,1.2244486808776855,6.259138266245524,0.7357788681983948,0.1967216432094574,78.8740468798348
262,1.1566814184188843,6.266226736704509,0.7612971663475037,0.19698205987612408,78.85804047883597
263,1.2100857496261597,6.273103745778402,0.7538543343544006,0.19703703721364338,78.84196907147415
264,1.1903156042099,6.279263210296631,0.7426900863647461,0.19690682888031005,78.82591266203269
265,1.1077466011047363,6.285703023274739,0.7729930877685547,0.19690682888031005,78.80976349516838
266,1.175604224205017,6.291567802429199,0.7469431161880493,0.19729745388031006,78.79370010050232
267,1.198452115058899,6.2976658821105955,0.7299308776855469,0.19755787054697674,78.77764154211327
268,1.1710282564163208,6.303604920705159,0.7554492354393005,0.1980034718910853,78.76158122906878
269,1.1309198141098022,6.310541979471842,0.7692716717720032,0.19787326355775198,78.7455838800114
270,1.0731244087219238,6.317946243286133,0.7878788113594055,0.19787326355775198,78.729441343933
271,1.1312988996505737,6.3253350257873535,0.7634236812591553,0.19774305522441865,78.71319795573514
272,1.1280840635299683,6.331760883331299,0.768208384513855,0.19774305522441865,78.69690998952288
273,1.099811315536499,6.338539282480876,0.7846890091896057,0.19813368022441863,78.68041452598007
274,1.152706265449524,6.3450167338053385,0.7602339386940002,0.19813368022441863,78.66379186167212
275,1.0954487323760986,6.350367641448974,0.772461473941803,0.1980034718910853,78.64720965002536
276,1.1368352174758911,6.356102434794108,0.7602339386940002,0.1980034718910853,78.6305323950625
277,1.086738109588623,6.36146682103475,0.772461473941803,0.1980034718910853,78.61378135596792
278,1.1087802648544312,6.36696278254191,0.7756512761116028,0.1980034718910853,78.59713720907293
279,1.0953423976898193,6.372561963399251,0.7777777910232544,0.1983940968910853,78.580320366436
280,1.0894787311553955,6.377701886494955,0.7719298005104065,0.1983940968910853,78.56339590948804
281,1.1128202676773071,6.3829988161722815,0.7650185823440552,0.1983940968910853,78.54642757824405
282,1.1114426851272583,6.388423824310303,0.7581073641777039,0.19865451355775196,78.52932422446514
283,1.0685713291168213,6.394306023915608,0.7788410186767578,0.19852430522441863,78.51197205935867
284,1.0082851648330688,6.4011739730834964,0.7884104251861572,0.19826388855775198,78.49447200953904
285,1.0757455825805664,6.408039156595866,0.7756512761116028,0.1983940968910853,78.47682343732721
286,1.0686882734298706,6.41541846593221,0.7751196026802063,0.1983940968910853,78.45897140987955
287,1.0181297063827515,6.423324203491211,0.7868155241012573,0.19865451355775196,78.4409890982415
288,1.0383422374725342,6.43026294708252,0.7777777910232544,0.19865451355775196,78.42285433006748
289,1.0109272003173828,6.436424191792806,0.7820308208465576,0.19852430522441863,78.40452630154078
290,1.0501835346221924,6.44191296895345,0.7814992070198059,0.19852430522441863,78.38610316613293
291,1.055925965309143,6.446980698903402,0.779904305934906,0.1983940968910853,78.36765321841706
292,0.9847467541694641,6.452167065938314,0.7905369400978088,0.19891493022441864,78.3493412907295
293,1.054934024810791,6.458264191945394,0.7751196026802063,0.19891493022441864,78.33088727978934
294,1.067908763885498,6.464041233062744,0.7729930877685547,0.19878472189108531,78.31241950323204
295,1.0240585803985596,6.468981488545736,0.787347137928009,0.19904513855775197,78.29384706787697
296,1.0061793327331543,6.473145039876302,0.7820308208465576,0.19904513855775197,78.27535373334443
297,1.0253067016601562,6.4779402414957685,0.7937267422676086,0.19904513855775197,78.25668601391396
298,1.0055546760559082,6.482503859202067,0.7889420390129089,0.19904513855775197,78.23801944527449
299,1.0140763521194458,6.487556457519531,0.7900053262710571,0.19878472189108531,78.21935013290121
300,1.04160737991333,6.492705853780111,0.7862839102745056,0.19865451355775196,78.20065801701135
301,0.976573646068573,6.497765795389811,0.7947900295257568,0.19865451355775196,78.18191630599874
302,0.9862815141677856,6.502736377716064,0.7990430593490601,0.19865451355775196,78.16306258003192
303,0.9541996717453003,6.50843407313029,0.8091440796852112,0.19878472189108531,78.1440737119734
304,0.9847475290298462,6.514558919270834,0.7990430593490601,0.19878472189108531,78.12514962235115
305,0.9370378255844116,6.520487912495931,0.8038277626037598,0.19878472189108531,78.10603494025335
306,1.0059177875518799,6.526653639475504,0.787347137928009,0.19852430522441863,78.08691783658425
307,0.9435843229293823,6.532485008239746,0.8032961487770081,0.19865451355775196,78.06761719176832
308,1.0070513486862183,6.537996737162272,0.7889420390129089,0.19852430522441863,78.04819335983547
309,0.9082834720611572,6.542682298024496,0.8112705945968628,0.19878472189108531,78.02883336344878
310,0.9648876190185547,6.546993827819824,0.7905369400978088,0.19878472189108531,78.00931433108673
311,0.9410760402679443,6.550838279724121,0.8059542775154114,0.19878472189108531,77.98960842771532
